isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_banking,external_eef_industry_sector_financial,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,functional_size_group_xxl_9000_17999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_yes
25427,2014,operating system or software utility,Java,4,117,135,32.37306,37.62988,5.6542244,2.3329847,5.787079,2,2,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23445,2014,financial transaction process/accounting,COBOL,1547,11450,9988,11.062789,11.226215,89.11864,4.6393833,39.528778,6,3,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32107,2014,missing,MAPPER,145,915,821,8.35762,7.837376,66.235504,2.1355784,2.3986633,9,2,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22842,2014,cards and payments,Oracle,188,6061,5662,46.21317,47.771786,34.675148,2.1937058,3.4122922,5,2,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
25427,2014,financial transaction process/accounting,Pro*C,210,3472,3414,28.188745,29.56367,13.850684,9.910586,10.430709,2,16,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13626,2014,financial transaction process/accounting,C++,162,2029,2229,6.6992245,7.8863716,91.113266,10.264851,6.367224,2,2,2,0,1,0,0,0,0,0,1,0,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28690,2014,surveillance and security,ASP.Net,1094,10863,10385,12.510298,13.554632,42.753998,6.3360415,16.113428,6,2,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11738,2014,financial transaction process/accounting,Java,245,8381,8290,45.073853,47.31815,13.4432,3.1219354,7.884542,2,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28080,2014,financial transaction process/accounting,AppBuilder,465,4290,4603,3.9291186,4.446297,63.165836,6.120836,5.872223,3,2,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
11497,2014,financial transaction process/accounting; workflow support & management,C#,49,4186,3796,131.07771,128.88168,6.120299,,14.472234,1,2,0,0,1,1,0,0,0,1,0,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32291,2014,surveillance and security,HLL/WB,284,3606,4043,9.424284,10.185896,45.15627,5.5201917,8.159043,3,2,0,0,1,0,0,0,0,0,1,1,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
14832,2014,financial transaction process/accounting,Missing,2217,10959,11365,6.3763947,6.562358,258.18488,26.67111,8.101603,6,4,0,0,1,0,0,0,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
32714,2014,financial transaction process/accounting,Oracle,28,936,793,45.136753,37.20951,6.081771,,8.395356,3,3,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
20995,2014,electronic data interchange,.Net,523,22622,18905,104.42236,92.90176,148.6213,0.8621298,1.7982504,13,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
20504,2014,electronic data interchange,.Net,20,65,71,5.4164066,5.6959968,4.181368,,16.756647,1,3,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10733,2014,business application,Java,37,9471,9373,146.57616,160.77165,11.518619,2.2406108,6.682515,4,13,2,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20820,2014,financial transaction process/accounting,Missing,117,5893,6066,71.56524,79.7813,26.745222,2.354712,5.382402,4,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26946,2014,financial transaction process/accounting,COBOL,1134,7474,7467,2.7578924,3.45179,159.72574,6.7388043,10.587831,9,2,0,0,0,0,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31333,2014,financial transaction process/accounting,COBOL,1292,4041,3891,3.2444553,3.4289749,146.30148,5.827728,6.159889,11,3,1,0,1,0,0,0,1,1,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18609,2014,mobile application,COBOL,763,11319,10855,16.5134,17.585846,13.8127365,9.300757,27.54368,2,4,0,0,0,1,0,0,0,0,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29816,2014,business application,Java,78,805,690,15.123986,13.768877,2.2791293,2.395658,24.639002,1,13,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21383,2014,financial transaction process/accounting,COBOL,68,2307,2364,36.431324,35.96727,8.9681835,5.0744867,5.9820366,1,3,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29737,2014,financial transaction process/accounting; workflow support & management,Java,286,2466,2082,2.455624,2.5506701,8.1086445,0.43506795,32.036186,5,7,4,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
14055,2014,management or performance reporting; online analysis and reporting,Java,27,290,298,5.184074,6.126566,19.576319,1.3075223,2.6878946,2,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
13009,2014,financial transaction process/accounting,Java,79,3181,2575,29.162018,36.56517,3.3379178,0.56572956,11.926207,4,10,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27958,2014,financial transaction process/accounting,COBOL,213,6099,5549,18.013697,18.115744,7.201874,2.3726122,14.268897,4,5,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18328,2014,financial transaction process/accounting,COBOL,136,4191,3973,57.19248,54.776073,24.341911,5.510498,13.1268835,4,5,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12725,2014,financial transaction process/accounting; workflow support & management,Java,316,10639,9572,81.04112,86.45353,40.110645,0.7204326,17.427568,3,9,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17331,2014,financial transaction process/accounting,iOS,170,8985,7739,109.12432,118.23189,40.390167,,4.747208,9,2,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20964,2014,management or performance reporting; online analysis and reporting,.Net,345,3058,3484,22.304153,20.01489,56.005695,2.0625834,8.018873,5,2,4,0,0,0,0,0,1,0,1,0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
20809,2014,financial transaction process/accounting,Java,276,672,521,1.7615911,1.7141063,58.593754,1.7215227,3.8051155,4,2,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32107,2014,online analysis and reporting,COBOL,77,1335,1186,14.082506,15.119941,12.9349165,3.5779445,3.636678,4,10,2,0,0,0,1,0,1,0,0,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10898,2014,financial transaction process/accounting,COBOL,186,6530,6765,23.131342,31.349953,7.7949,,11.250142,2,8,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22069,2014,financial transaction process/accounting,PL/I,173,4926,5091,59.0221,66.93142,13.070164,4.5183516,15.087924,7,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25278,2014,financial transaction process/accounting,COBOL,333,8935,8993,39.216747,50.318657,28.695976,3.6410162,15.093587,3,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32291,2014,financial transaction process/accounting,.Net,193,1404,1124,5.424213,5.904453,23.02085,3.7472293,10.709992,2,12,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
22265,2014,surveillance and security,COBOL,643,2151,2158,6.3839455,7.6488495,157.01083,5.236644,7.04725,6,2,0,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11957,2014,financial transaction process/accounting,C#,261,830,1343,1.5888654,2.049867,49.354774,13.652522,4.322322,1,3,2,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27084,2014,financial transaction process/accounting,HLL/WB,656,4174,3295,8.9860935,6.7248187,93.77465,,3.8091452,12,10,1,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16217,2014,surveillance and security,Java,15,526,672,13.711635,16.980118,0.3732667,0.503998,10.70404,1,2,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17293,2014,financial transaction process/accounting; workflow support & management,Missing,5,202,286,17.803068,22.766039,0.41881904,0.99970376,18.450686,2,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28283,2014,financial transaction process/accounting,C++,79,656,771,5.6836195,6.115648,5.4369726,1.7936695,20.176199,1,2,0,0,1,0,1,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31103,2014,financial transaction process/accounting,COBOL,61,93,85,2.083685,2.289996,13.410138,0.838639,12.350135,2,3,1,0,1,0,0,0,0,0,1,0,1,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14513,2014,financial transaction process/accounting,COBOL,92,4153,4500,41.625675,44.089474,12.029011,1.254164,10.668925,5,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22549,2014,mobile application,.Net,26,1761,1801,20.864481,25.45153,17.444563,3.827292,4.018228,4,7,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10279,2014,business application,Java,391,3815,4021,6.4391847,9.145945,37.50019,1.7763042,6.2386055,2,8,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
30636,2014,financial transaction process/accounting; workflow support & management,.Net,69,207,282,4.3874044,5.779764,28.589376,2.1668055,3.2221978,1,2,0,0,1,1,0,0,0,0,1,1,0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11150,2014,business application,Java,501,12687,11305,55.828568,59.008877,74.028275,1.7724214,5.382256,5,2,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15986,2014,operating system or software utility,C#,282,1390,1632,2.320779,2.6239007,27.390772,3.252535,4.410864,1,5,2,0,1,0,1,0,1,1,1,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31512,2014,management or performance reporting; online analysis and reporting,COBOL,131,2225,2059,26.49625,28.178738,28.328825,,7.6268897,5,3,2,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12844,2014,financial transaction process/accounting,C#,12,61,67,13.122619,15.710042,0.6429841,1.5773674,18.33918,1,16,0,0,1,1,1,0,0,1,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
13026,2014,financial transaction process/accounting,C#,756,3882,4140,11.05799,11.3424225,60.19785,12.327735,16.719025,2,5,0,0,1,0,1,0,0,0,0,1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
29653,2014,online analysis and reporting,Java,200,5881,5929,11.200995,12.206944,49.74149,3.2256534,3.5654287,1,2,0,0,1,0,1,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10279,2014,financial transaction process/accounting,Java,1140,8127,7566,12.972856,13.83722,120.201385,2.913281,5.558528,3,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27318,2014,financial transaction process/accounting,Jam,349,5770,5880,49.81093,43.923054,43.8961,,12.503504,3,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
26770,2014,financial transaction process/accounting,"Shell, C",1857,18983,17229,14.403675,17.004683,149.88914,7.249455,9.765961,6,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24528,2014,financial transaction process/accounting,.Net,222,1506,1602,11.686901,9.325817,36.819622,,4.30329,2,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12313,2014,financial transaction process/accounting,Java,554,15111,13980,59.26603,53.437828,19.625824,3.6139786,9.924252,2,8,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29790,2014,financial transaction process/accounting,SAPIENS,367,9795,8861,32.14241,28.161444,37.765102,5.945638,12.119801,8,5,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
20995,2014,financial transaction process/accounting,Pro*C,1039,8217,7173,9.253124,10.797403,95.4676,4.4038258,13.664983,18,4,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21263,2014,mobile application,COBOL,738,8179,8148,16.742481,17.571661,188.83116,13.502804,2.513248,2,2,0,0,1,0,0,0,0,1,0,1,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15589,2014,financial transaction process/accounting,COBOL,45,1496,1541,6.439201,8.513275,6.164523,1.6943108,7.575024,2,3,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
