isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_Government,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_71_80,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_cost_currency_Canada_dollar,project_prf_cost_currency_European_euro,project_prf_cost_currency_Missing,project_prf_cost_currency_New_Zealand_dollar,project_prf_cost_currency_United_Kingdom_pound_sterling,project_prf_cost_currency_United_States_dollar,project_prf_currency_multiple_Missing,project_prf_currency_multiple_No,project_prf_currency_multiple_Yes_10_000,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes
16957,2008,government; health sciences,financial transaction process/accounting,PL/I,5,27,26,14.597955,16.498327,85.094376,0.6193215,5.4020863,0.4000031,2.1533911,2,0,16414.318,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
31399,2011,government,missing,PL/I,21,1507,1153,31.599253,29.181623,11.490633,2.6214736,0.59920824,0.40000093,4.965327,2,0,59614.88,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
26209,2008,government,financial transaction process/accounting,COBOL,57,4870,4256,61.755863,59.826538,32.148933,21.281788,10.803824,0.40009135,5.65587,7,4,223243.66,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False
22052,2007,government,missing,Oracle,176,2469,1976,5.499147,5.4547615,10.955942,80.08181,7.5346823,0.40005332,8.1875925,3,0,72577.516,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
18034,2007,government,missing,Oracle,62,1559,1126,21.055603,19.874466,60.817833,0.69027704,1.0719965,0.400105,6.6374016,2,0,27085.555,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12502,2009,government,business application,PHP,13,221,139,7.826414,9.480136,4.8664074,28.745546,1.7088546,0.4000028,10.174145,2,0,32983.684,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24386,2011,government,customer billing/relationship management,Oracle,71,498,292,8.535569,9.210916,1.109872,22.52577,5.583295,0.40001163,3.5650516,4,0,16562.75,1,0,1,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
28209,2006,government,customer billing/relationship management,ABAP,92,3575,2614,25.021313,21.642433,12.350718,5.488115,0.7399431,0.40000197,8.736332,3,0,34861.625,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30841,2004,government,customer billing/relationship management,PHP,777,12560,11815,14.149258,10.786522,72.48842,33.285603,2.2618282,0.40003505,10.549825,2,0,70002.18,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
23701,2012,government; health sciences,missing,PL/I,15,221,147,8.783914,11.019991,3.4403698,3.8777435,10.946332,0.40011898,5.3701863,2,0,,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
18314,2011,government,missing,C#,155,1533,1440,19.700146,22.557146,7.087583,47.867794,9.801021,0.40000066,5.14669,4,0,152130.88,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14577,2011,government,business application,Java,20,83,49,5.5839334,5.7642646,53.76384,33.627735,14.186571,0.40000114,3.9956405,4,0,48485.746,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
15570,2009,government; health sciences,business application,COBOL,67,2404,2022,21.105825,20.132372,3.784745,26.884392,0.91761273,0.40000004,6.199089,2,0,211475.72,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
17233,2007,government,financial transaction process/accounting,Oracle,75,3135,2872,32.202435,33.961967,61.258713,7.9877977,4.923804,0.40003702,6.4925656,14,0,128437.22,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
11065,2010,government,business application,COOL:Gen,9,257,166,29.215248,30.814095,9.694407,1.0140923,3.8655283,0.40000823,9.434218,2,0,80972.93,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30608,2006,government,financial transaction process/accounting,COOL:Gen,700,12254,11314,19.448002,18.85385,3.0767157,48.738876,,0.40000555,6.219341,13,1,223609.45,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
25285,2008,government,missing,PL/I,491,6448,5829,8.5795555,7.8358307,18.102047,22.174032,1.4507469,0.4000006,8.909543,7,0,22306.459,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15055,2004,government,financial transaction process/accounting,COOL:Gen,61,958,599,14.368936,13.154497,24.72202,9.280029,6.5477557,0.40000248,5.4174356,2,0,13585.967,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
29294,2009,government; public administration (revenue),financial transaction process/accounting,Oracle,148,2905,2522,21.229702,22.227732,30.641966,11.575818,1.8605943,0.40003312,8.834162,2,0,23290.791,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12664,2010,government; health sciences,financial transaction process/accounting,Visual Studio .Net,102,1221,950,8.576096,9.095328,69.7337,13.826195,3.6992085,0.4000008,4.1965456,9,0,32692.465,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
22161,2011,government,financial transaction process/accounting,Java,75,1911,1532,17.812393,18.926668,14.11292,17.647015,8.7799225,0.40004507,6.6898537,15,0,11340.365,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30841,2012,government,financial transaction process/accounting,Visual Basic,416,4790,4623,16.568285,16.881542,3.419297,35.42341,7.1020646,0.40006402,5.7328606,2,0,83377.37,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27723,2007,government,business application,PHP,217,3489,2844,11.954479,11.396129,,4.777731,1.960969,0.40003055,4.639498,3,2,102245.11,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False
21491,2005,government,project management,Java,398,8257,8139,13.290207,11.757762,110.33262,4.2010975,6.8072844,0.4002381,3.3478222,13,0,45505.74,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False
24701,2008,government; public administration (revenue),reporting,PL/I,694,8807,8539,13.846135,13.479561,31.68697,97.96729,2.5253742,0.4000046,17.666754,7,0,117708.875,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
20414,2013,government; municipal services,business application,COOL:Gen,38,199,106,6.888437,5.863407,15.728854,8.345883,13.473299,0.4000035,5.315508,2,0,39353.543,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24139,2005,government,financial transaction process/accounting,COBOL,51,2393,1756,33.666645,31.322695,50.142113,1.1589816,0.9589325,0.40001366,5.3043036,16,0,18567.748,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22072,2007,government,financial transaction process/accounting,COBOL,271,239,140,1.6637601,1.5558443,1.4566271,42.20012,2.623345,0.40000024,1.7240142,7,0,57570.97,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
28576,2009,government,financial transaction process/accounting,Java,347,11994,12503,25.693504,25.09366,31.999928,40.86775,1.976012,0.4000141,9.752494,2,0,366039.94,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24723,2007,government; municipality,financial transaction process/accounting,Oracle,15,967,652,22.908958,22.284386,14.974579,1.9122068,9.636094,0.4000377,10.1652,4,0,15181.602,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
11543,2010,government,business application,Visual Basic,384,1164,768,2.002897,1.8732123,10.201498,246.0479,44.952686,0.40003857,1.0996003,6,6,125461.1,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22239,2015,government,business application,COOL:Gen,71,1765,1420,9.050041,8.427576,2.5472233,27.669336,9.805815,0.40014336,2.5962317,2,0,105366.305,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False
29628,2008,government,management information system; workflow support & management,Datastage,954,14148,15063,8.900178,9.199433,0.6651174,202.92346,20.317923,0.4000722,7.0238724,2,4,103108.85,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
15055,2010,government,missing,Datastage,56,3827,3417,24.829924,24.775967,96.51437,2.5321994,0.72249204,0.40000165,9.202529,3,0,10954.572,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
21846,2002,government,financial transaction process/accounting,COBOL,115,9972,9633,76.19324,74.683525,90.06424,2.387005,0.5690424,0.40002647,21.73502,6,0,11746.463,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
11954,2009,government,financial transaction process/accounting,Oracle,5,147,71,26.073412,24.134674,130.34265,2.8083944,4.4187098,0.40003777,7.50114,10,0,,1,0,0,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
15531,2013,government,business application,Oracle,85,616,297,6.0582232,5.260945,2.7503269,86.387344,6.8851595,0.40000004,3.3899214,2,0,110796.12,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
12502,2006,government,financial transaction process/accounting,COBOL,145,365,199,2.5585144,2.5567422,1.4656436,24.992264,1.7866952,0.40004438,9.067283,3,0,92532.33,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
32350,2007,government,financial transaction process/accounting,Oracle,63,1207,771,20.667244,24.127092,49.25857,0.73396116,0.6467889,0.4000116,17.264631,12,0,13962.72,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24422,2004,government,catalogue/register of things or events,COBOL,494,10383,10510,16.079763,15.879868,18.820528,36.956375,4.513022,0.400123,9.161228,12,0,78416.35,1,0,0,0,0,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
16421,2011,government,financial transaction process/accounting,ABAP,214,9959,10369,40.00793,43.122234,19.68978,63.94195,4.1238484,0.40002313,6.7770696,10,0,243618.14,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
23365,2004,government,business application,COOL:Gen,441,7406,6563,10.071561,8.030777,11.460878,115.30477,7.0130134,0.40004975,11.747263,10,0,74148.39,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
12304,2011,government,missing,Oracle,288,1655,1363,2.959232,3.4820268,8.0619955,255.0624,18.079933,0.40000117,6.2539673,2,0,50869.543,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False
16291,2004,government,business application,Oracle,839,12201,10983,23.39618,19.694939,38.435154,83.65754,1.4481568,0.40005022,20.719007,16,0,78281.89,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
29860,2007,government,financial transaction process/accounting,.Net,391,8462,7874,15.863358,15.115285,1.6809573,48.99944,4.071097,0.40006918,15.452445,15,0,133631.92,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False
14995,2010,defence; government,financial transaction process/accounting,PL/I,271,16983,19306,46.777275,53.372547,48.697464,55.6742,5.8454237,0.40012065,22.144499,2,2,71557.44,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30841,2005,government,financial transaction process/accounting,COBOL,8,169,90,32.641666,34.279728,46.25125,7.8095427,3.1622183,0.400102,14.526586,2,0,8685.786,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
28886,2004,defence; government,missing,.Net,143,3812,3290,37.100346,37.38882,23.428171,3.7057793,3.3111243,0.40000173,8.060966,4,0,42134.2,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18349,2012,government,website,Visual Studio .Net,220,17221,20367,47.960037,55.062267,21.229378,106.968704,1.3588538,0.40001938,12.3712435,4,2,80359.5,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
28297,2010,government,missing,COBOL,272,2916,2736,7.5352807,8.439739,0.7438066,66.02076,4.803637,0.40000904,10.017375,3,0,238925.88,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
27417,2007,government,missing,COOL:Gen,95,5959,5610,44.78391,44.7816,53.53132,1.1894069,1.500314,0.40008274,6.0692887,16,0,60791.117,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22475,2005,government; health sciences,reporting,.Net,1084,14497,15441,13.146131,12.728047,111.97392,23.243494,22.287945,0.40000644,4.657458,16,3,289156.28,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23701,2008,government,missing,Java,160,516,319,3.3685865,3.4414146,23.544397,56.938824,10.936629,0.40002078,6.0929394,2,2,25577.55,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29171,2010,government; health sciences,financial transaction process/accounting,Java,35,42,31,1.4573613,1.5298915,27.399485,13.742219,4.9265285,0.4000178,5.9202642,2,0,38894.46,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25782,2005,government,catalogue/register of things or events,COOL:Gen,233,8981,8493,24.30548,24.86186,102.75612,33.447453,1.3307045,0.40006852,13.531542,18,4,86234.914,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
26618,2013,government,business application,Oracle,61,1296,802,13.851084,11.257356,20.36057,31.553213,0.71053004,0.4,5.7621675,12,0,94645.945,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
